tt57307475,Murder in CSharp Minor,Murder in CSharp Minor,1959,30,"Crime,Drama,Thriller",7.6,9,10,cinematographer,director of photography,3,5,Bud Thackery,1903,1990,"cinematographer,camera_department,special_effects"
tt57308495,The Probe,The Probe,1965,51,"Drama,Fantasy,Horror",6.6,366,8,writer,created by,2,17,Leslie Stevens,1924,1998,"writer,producer,miscellaneous"
tt57308561,Baby Fat,Baby Fat,1965,30,"Comedy,Family",7.5,210,10,cinematographer,director of photography,4,29,Robert De Grasse,1900,1971,"cinematographer,camera_department,miscellaneous"
tt57308995,Six Degrees of Freedom,Six Degrees of Freedom,2019,54,"Drama,Fantasy,Horror",6.1,2550,6,writer,created by,1,6,Rod Serling,1924,1975,"writer,actor,producer"
tt57309723,Nightmare in Hawaii Part 2,Nightmare in Hawaii Part 2,1979,60,"Crime,Drama,Mystery",8.1,47,6,writer,written by,8,3,Robert Sherman,1926,1997,"producer,writer,miscellaneous"
tt57310154,Grampa Sells His Gun,Grampa Sells His Gun,1957,30,"Comedy,Family",8.4,31,6,writer,written by,1,4,Bill Manhoff,1919,1974,"writer,producer,script_department"
tt57311872,Portrait of a Hero,Portrait of a Hero,1972,52,"Action,Crime,Drama",7.5,76,9,writer,teleplay,6,5,John Meredyth Lucas,1919,2002,"producer,director,writer"
tt57314387,The Mind Group,The Mind Group,1976,23,"Adventure,Family,Sci-Fi",5.7,19,8,producer,producer,1,12,Richard M. Rosenbloom,1923,2015,"producer,production_manager,miscellaneous"
tt57314952,Deadly Mirror,Deadly Mirror,1958,30,Western,8.1,14,6,writer,written by,1,5,Robert Leslie Bellem,1902,1968,"writer,miscellaneous"
tt57317048,Bygones Be Bygones,Bygones Be Bygones,1996,50,"Comedy,Crime,Drama",7.6,23,6,writer,devised by,6,15,Johnny Byrne,1935,2008,"writer,miscellaneous,script_department"
tt57318297,The Cure,The Cure,1960,30,"Comedy,Crime,Drama",6.9,344,9,cinematographer,director of photography,5,17,John L. Russell,1905,1967,"cinematographer,camera_department,sound_department"
tt57318896,Prometheus,Prometheus,1980,48,"Action,Adventure,Drama",8.5,216,10,cinematographer,director of photography,4,1,John McPherson,1941,2007,"cinematographer,director,producer"
tt57320036,Funny Gal,Funny Gal,1975,22,"Adventure,Family,Fantasy",6.3,21,6,writer,written by,1,12,Sidney Morse,1920,2003,"writer,miscellaneous,producer"
